,0
6044,Thyroid
6045,Lung
6046,Muscle-Skeletal
6047,Thyroid
6048,Skin-SunExposed(Lowerleg)
6049,SmallIntestine-TerminalIleum
6050,Stomach
6051,Uterus
6052,Thyroid
6053,Heart-LeftVentricle
6054,WholeBlood
6055,Brain-Anteriorcingulatecortex(BA24)
6056,Colon-Transverse
6057,Skin-NotSunExposed(Suprapubic)
6058,Skin-NotSunExposed(Suprapubic)
6059,Skin-SunExposed(Lowerleg)
6060,Artery-Tibial
6061,Pancreas
6062,Muscle-Skeletal
6063,Brain-Hippocampus
6064,Skin-NotSunExposed(Suprapubic)
6065,Skin-SunExposed(Lowerleg)
6066,Brain-Caudate(basalganglia)
6067,Esophagus-GastroesophagealJunction
6068,Thyroid
6069,Heart-AtrialAppendage
6070,Adipose-Visceral(Omentum)
6071,Skin-SunExposed(Lowerleg)
6072,Brain-Cortex
6073,Breast-MammaryTissue
6074,Colon-Sigmoid
6075,Colon-Transverse
6076,AdrenalGland
6077,Brain-Caudate(basalganglia)
6078,Esophagus-Mucosa
6079,Cells-Transformedfibroblasts
6080,Skin-SunExposed(Lowerleg)
6081,Brain-Cortex
6082,Skin-SunExposed(Lowerleg)
6083,Kidney-Cortex
6084,Artery-Aorta
6085,Brain-CerebellarHemisphere
6086,Nerve-Tibial
6087,Esophagus-GastroesophagealJunction
6088,Lung
6089,Adipose-Subcutaneous
6090,Adipose-Subcutaneous
6091,Brain-Hippocampus
6092,Prostate
6093,Pancreas
6094,Pancreas
6095,Testis
6096,Muscle-Skeletal
6097,Brain-Cerebellum
6098,Muscle-Skeletal
6099,Artery-Aorta
6100,Skin-NotSunExposed(Suprapubic)
6101,Skin-SunExposed(Lowerleg)
6102,Heart-LeftVentricle
6103,Heart-AtrialAppendage
6104,Adipose-Subcutaneous
6105,Colon-Transverse
6106,Colon-Transverse
6107,Pancreas
6108,Skin-NotSunExposed(Suprapubic)
6109,Brain-Cerebellum
6110,Thyroid
6111,Adipose-Visceral(Omentum)
6112,Heart-LeftVentricle
6113,Ovary
6114,Adipose-Visceral(Omentum)
6115,Artery-Aorta
6116,Nerve-Tibial
6117,WholeBlood
6118,Muscle-Skeletal
6119,Colon-Transverse
6120,AdrenalGland
6121,Heart-AtrialAppendage
6122,Esophagus-GastroesophagealJunction
6123,Heart-LeftVentricle
6124,Artery-Aorta
6125,Brain-Nucleusaccumbens(basalganglia)
6126,Brain-Spinalcord(cervicalc-1)
6127,Brain-FrontalCortex(BA9)
6128,Adipose-Subcutaneous
6129,Muscle-Skeletal
6130,Heart-AtrialAppendage
6131,Esophagus-Mucosa
6132,Muscle-Skeletal
6133,Muscle-Skeletal
6134,Muscle-Skeletal
6135,Thyroid
6136,Adipose-Subcutaneous
6137,Artery-Aorta
6138,Artery-Tibial
6139,Brain-CerebellarHemisphere
6140,Brain-Substantianigra
6141,Brain-Cortex
6142,Brain-CerebellarHemisphere
6143,Adipose-Visceral(Omentum)
6144,Brain-Caudate(basalganglia)
6145,Prostate
6146,Adipose-Visceral(Omentum)
6147,Cells-Transformedfibroblasts
6148,Esophagus-Muscularis
6149,Brain-Spinalcord(cervicalc-1)
6150,Brain-Substantianigra
6151,Pancreas
6152,Thyroid
6153,Breast-MammaryTissue
6154,Prostate
6155,Brain-Hippocampus
6156,Pituitary
6157,Colon-Sigmoid
6158,Colon-Transverse
6159,Artery-Aorta
6160,WholeBlood
6161,Breast-MammaryTissue
6162,Artery-Aorta
6163,Brain-Amygdala
6164,Adipose-Subcutaneous
6165,Heart-AtrialAppendage
6166,Adipose-Visceral(Omentum)
6167,Uterus
6168,Colon-Sigmoid
6169,Lung
6170,Esophagus-Mucosa
6171,Uterus
6172,Artery-Aorta
6173,Pituitary
6174,Thyroid
6175,Artery-Tibial
6176,Artery-Tibial
6177,Esophagus-Mucosa
6178,Colon-Sigmoid
6179,Liver
6180,Skin-SunExposed(Lowerleg)
6181,Esophagus-Muscularis
6182,Adipose-Subcutaneous
6183,Testis
6184,Brain-Caudate(basalganglia)
6185,Cells-Transformedfibroblasts
6186,Skin-NotSunExposed(Suprapubic)
6187,Skin-NotSunExposed(Suprapubic)
6188,Cells-EBV-transformedlymphocytes
6189,Lung
6190,Brain-Anteriorcingulatecortex(BA24)
6191,Vagina
6192,Brain-Amygdala
6193,Esophagus-Mucosa
6194,Muscle-Skeletal
6195,Spleen
6196,Cells-Transformedfibroblasts
6197,Cells-Transformedfibroblasts
6198,WholeBlood
6199,Artery-Tibial
6200,Muscle-Skeletal
6201,Artery-Aorta
6202,Brain-Cerebellum
6203,Muscle-Skeletal
6204,Heart-AtrialAppendage
6205,WholeBlood
6206,Skin-NotSunExposed(Suprapubic)
6207,Skin-NotSunExposed(Suprapubic)
6208,Muscle-Skeletal
6209,Muscle-Skeletal
6210,Brain-Cerebellum
6211,Artery-Coronary
6212,Pituitary
6213,Thyroid
6214,Adipose-Visceral(Omentum)
6215,Esophagus-Muscularis
6216,Prostate
6217,Cells-Transformedfibroblasts
6218,Esophagus-Mucosa
6219,Cells-EBV-transformedlymphocytes
6220,MinorSalivaryGland
6221,Esophagus-Mucosa
6222,Muscle-Skeletal
6223,Prostate
6224,Lung
6225,Heart-AtrialAppendage
6226,Colon-Transverse
6227,Skin-NotSunExposed(Suprapubic)
6228,Cervix-Ectocervix
6229,Brain-Anteriorcingulatecortex(BA24)
6230,Skin-NotSunExposed(Suprapubic)
6231,Brain-Amygdala
6232,Brain-Cortex
6233,Prostate
6234,Lung
6235,Ovary
6236,Brain-Anteriorcingulatecortex(BA24)
6237,Prostate
6238,Uterus
6239,Artery-Aorta
6240,Thyroid
6241,Cells-Transformedfibroblasts
6242,Brain-Caudate(basalganglia)
6243,Muscle-Skeletal
6244,Brain-Cortex
6245,Cells-Leukemiacellline(CML)
6246,Cells-Transformedfibroblasts
6247,Artery-Coronary
6248,Esophagus-Muscularis
6249,Brain-Cortex
6250,Pituitary
6251,Cells-Leukemiacellline(CML)
6252,Liver
6253,Pancreas
6254,Artery-Tibial
6255,Testis
6256,Thyroid
6257,Muscle-Skeletal
6258,Artery-Tibial
6259,Cells-Leukemiacellline(CML)
6260,Testis
6261,Brain-Putamen(basalganglia)
6262,Heart-LeftVentricle
6263,WholeBlood
6264,Esophagus-Muscularis
6265,Brain-Caudate(basalganglia)
6266,Brain-Cerebellum
6267,Cells-Leukemiacellline(CML)
6268,Brain-CerebellarHemisphere
6269,Brain-Hypothalamus
6270,Esophagus-Mucosa
6271,Lung
6272,Breast-MammaryTissue
6273,Adipose-Visceral(Omentum)
6274,Testis
6275,Brain-Spinalcord(cervicalc-1)
6276,Nerve-Tibial
6277,Muscle-Skeletal
6278,Thyroid
6279,Brain-Nucleusaccumbens(basalganglia)
6280,Artery-Aorta
6281,AdrenalGland
6282,Skin-NotSunExposed(Suprapubic)
6283,MinorSalivaryGland
6284,Ovary
6285,Brain-Spinalcord(cervicalc-1)
6286,Nerve-Tibial
6287,Esophagus-Muscularis
6288,Colon-Sigmoid
6289,Testis
6290,Adipose-Visceral(Omentum)
6291,Breast-MammaryTissue
6292,Brain-Cortex
6293,Brain-Cerebellum
6294,Cervix-Ectocervix
6295,Brain-Hippocampus
6296,Uterus
6297,Adipose-Visceral(Omentum)
6298,Brain-Nucleusaccumbens(basalganglia)
6299,Brain-Hypothalamus
6300,Artery-Tibial
6301,Colon-Transverse
6302,Artery-Coronary
6303,Heart-LeftVentricle
6304,Breast-MammaryTissue
6305,Skin-SunExposed(Lowerleg)
6306,Brain-Substantianigra
6307,Brain-Hypothalamus
6308,Pancreas
6309,Skin-SunExposed(Lowerleg)
6310,Bladder
6311,Artery-Aorta
6312,Cells-Transformedfibroblasts
6313,Uterus
6314,Brain-CerebellarHemisphere
6315,Skin-NotSunExposed(Suprapubic)
6316,Colon-Sigmoid
6317,Pituitary
6318,Brain-Nucleusaccumbens(basalganglia)
6319,Muscle-Skeletal
6320,Heart-AtrialAppendage
6321,Brain-Caudate(basalganglia)
6322,SmallIntestine-TerminalIleum
6323,Artery-Tibial
6324,Prostate
6325,Esophagus-Mucosa
6326,Pituitary
6327,Skin-NotSunExposed(Suprapubic)
6328,Liver
6329,Artery-Aorta
6330,Brain-Cerebellum
6331,SmallIntestine-TerminalIleum
6332,WholeBlood
6333,Adipose-Subcutaneous
6334,Artery-Tibial
6335,Stomach
6336,Testis
6337,Skin-NotSunExposed(Suprapubic)
6338,Stomach
6339,Brain-Amygdala
6340,Colon-Sigmoid
6341,Nerve-Tibial
6342,Brain-FrontalCortex(BA9)
6343,Esophagus-Muscularis
6344,Skin-SunExposed(Lowerleg)
6345,Pituitary
6346,Ovary
6347,Muscle-Skeletal
6348,Heart-LeftVentricle
6349,Brain-Caudate(basalganglia)
6350,Brain-Nucleusaccumbens(basalganglia)
6351,Adipose-Visceral(Omentum)
6352,Heart-LeftVentricle
6353,Heart-AtrialAppendage
6354,Skin-NotSunExposed(Suprapubic)
6355,Testis
6356,Brain-FrontalCortex(BA9)
6357,Nerve-Tibial
6358,Cells-Transformedfibroblasts
6359,Skin-SunExposed(Lowerleg)
6360,Muscle-Skeletal
6361,Liver
6362,Heart-LeftVentricle
6363,Brain-Substantianigra
6364,Nerve-Tibial
6365,Esophagus-Muscularis
6366,Cells-Transformedfibroblasts
6367,Brain-CerebellarHemisphere
6368,Cells-Transformedfibroblasts
6369,Esophagus-GastroesophagealJunction
6370,Uterus
6371,Nerve-Tibial
6372,Colon-Sigmoid
6373,Muscle-Skeletal
6374,Artery-Tibial
6375,Testis
6376,MinorSalivaryGland
6377,Brain-Anteriorcingulatecortex(BA24)
6378,Muscle-Skeletal
6379,MinorSalivaryGland
6380,Pancreas
6381,SmallIntestine-TerminalIleum
6382,Nerve-Tibial
6383,Skin-SunExposed(Lowerleg)
6384,Brain-Caudate(basalganglia)
6385,Esophagus-Muscularis
6386,SmallIntestine-TerminalIleum
6387,Esophagus-Mucosa
6388,Spleen
6389,Cells-Transformedfibroblasts
6390,Lung
6391,Artery-Tibial
6392,Cells-Transformedfibroblasts
6393,Adipose-Subcutaneous
6394,Lung
6395,Brain-Hippocampus
6396,Adipose-Subcutaneous
6397,Brain-Anteriorcingulatecortex(BA24)
6398,Skin-NotSunExposed(Suprapubic)
6399,Nerve-Tibial
6400,Uterus
6401,Adipose-Subcutaneous
6402,Esophagus-Mucosa
6403,Lung
6404,Brain-FrontalCortex(BA9)
6405,Cells-EBV-transformedlymphocytes
6406,Cells-Transformedfibroblasts
6407,Skin-NotSunExposed(Suprapubic)
6408,Colon-Transverse
6409,Brain-Nucleusaccumbens(basalganglia)
6410,Skin-NotSunExposed(Suprapubic)
6411,Vagina
6412,Breast-MammaryTissue
6413,Spleen
6414,Cells-Transformedfibroblasts
6415,Lung
6416,Esophagus-Muscularis
6417,Brain-Substantianigra
6418,Esophagus-Muscularis
6419,Brain-Spinalcord(cervicalc-1)
6420,Skin-SunExposed(Lowerleg)
6421,Brain-CerebellarHemisphere
6422,Lung
6423,WholeBlood
6424,Heart-LeftVentricle
6425,Adipose-Visceral(Omentum)
6426,Pituitary
6427,Artery-Tibial
6428,Adipose-Subcutaneous
6429,Nerve-Tibial
6430,Skin-NotSunExposed(Suprapubic)
6431,Liver
6432,AdrenalGland
6433,Skin-NotSunExposed(Suprapubic)
6434,Nerve-Tibial
6435,Brain-Caudate(basalganglia)
6436,Adipose-Subcutaneous
6437,Heart-AtrialAppendage
6438,Heart-AtrialAppendage
6439,Adipose-Subcutaneous
6440,Esophagus-Mucosa
6441,Muscle-Skeletal
6442,Adipose-Subcutaneous
6443,Heart-LeftVentricle
6444,Brain-Hippocampus
6445,Artery-Aorta
6446,Brain-CerebellarHemisphere
6447,Skin-SunExposed(Lowerleg)
6448,WholeBlood
6449,Heart-AtrialAppendage
6450,Spleen
6451,Skin-SunExposed(Lowerleg)
6452,SmallIntestine-TerminalIleum
6453,Nerve-Tibial
6454,Breast-MammaryTissue
6455,Brain-Caudate(basalganglia)
6456,Artery-Tibial
6457,Muscle-Skeletal
6458,Cells-EBV-transformedlymphocytes
6459,Esophagus-GastroesophagealJunction
6460,WholeBlood
6461,Heart-LeftVentricle
6462,Artery-Tibial
6463,Vagina
6464,Cells-Leukemiacellline(CML)
6465,Cells-Transformedfibroblasts
6466,Brain-Spinalcord(cervicalc-1)
6467,Muscle-Skeletal
6468,Brain-Substantianigra
6469,Brain-Cerebellum
6470,Adipose-Subcutaneous
6471,Skin-SunExposed(Lowerleg)
6472,Esophagus-GastroesophagealJunction
6473,Stomach
6474,Brain-Hippocampus
6475,Colon-Transverse
6476,Brain-Amygdala
6477,Adipose-Visceral(Omentum)
6478,WholeBlood
6479,Brain-Hippocampus
6480,Adipose-Visceral(Omentum)
6481,Cells-Leukemiacellline(CML)
6482,Heart-LeftVentricle
6483,Brain-Amygdala
6484,Brain-FrontalCortex(BA9)
6485,Brain-Nucleusaccumbens(basalganglia)
6486,Lung
6487,Cells-EBV-transformedlymphocytes
6488,Cells-EBV-transformedlymphocytes
6489,Esophagus-GastroesophagealJunction
6490,AdrenalGland
6491,SmallIntestine-TerminalIleum
6492,Nerve-Tibial
6493,Brain-Nucleusaccumbens(basalganglia)
6494,Skin-SunExposed(Lowerleg)
6495,Brain-Spinalcord(cervicalc-1)
6496,Adipose-Subcutaneous
6497,Lung
6498,Spleen
6499,Liver
6500,Cells-Transformedfibroblasts
6501,MinorSalivaryGland
6502,Thyroid
6503,Muscle-Skeletal
6504,Colon-Sigmoid
6505,Brain-Cortex
6506,Artery-Tibial
6507,Esophagus-Muscularis
6508,Lung
6509,Esophagus-Mucosa
6510,Adipose-Visceral(Omentum)
6511,Skin-NotSunExposed(Suprapubic)
6512,Spleen
6513,Breast-MammaryTissue
6514,Pituitary
6515,Brain-Cortex
6516,Muscle-Skeletal
6517,Breast-MammaryTissue
6518,Brain-Caudate(basalganglia)
6519,Heart-AtrialAppendage
6520,Cells-Transformedfibroblasts
6521,Thyroid
6522,Prostate
6523,WholeBlood
6524,Lung
6525,Muscle-Skeletal
6526,Brain-Cortex
6527,Lung
6528,Adipose-Subcutaneous
6529,Brain-Hypothalamus
6530,Adipose-Visceral(Omentum)
6531,Artery-Aorta
6532,Lung
6533,Brain-Cortex
6534,Esophagus-Muscularis
6535,Artery-Tibial
6536,WholeBlood
6537,Cells-Transformedfibroblasts
6538,Colon-Sigmoid
6539,Thyroid
6540,Spleen
6541,Breast-MammaryTissue
6542,AdrenalGland
6543,Muscle-Skeletal
6544,Liver
6545,Cells-Transformedfibroblasts
6546,Artery-Coronary
6547,Adipose-Subcutaneous
6548,Artery-Tibial
6549,Thyroid
6550,Stomach
6551,Cells-Transformedfibroblasts
6552,Brain-Hypothalamus
6553,Artery-Tibial
6554,Brain-Caudate(basalganglia)
6555,Stomach
6556,Brain-Hypothalamus
6557,Muscle-Skeletal
6558,WholeBlood
6559,Artery-Tibial
6560,Breast-MammaryTissue
6561,Skin-SunExposed(Lowerleg)
6562,Nerve-Tibial
6563,Lung
6564,Brain-Anteriorcingulatecortex(BA24)
6565,Brain-Substantianigra
6566,Adipose-Subcutaneous
6567,Esophagus-GastroesophagealJunction
6568,Colon-Sigmoid
6569,Breast-MammaryTissue
6570,Skin-NotSunExposed(Suprapubic)
6571,Brain-Anteriorcingulatecortex(BA24)
6572,Liver
6573,Artery-Coronary
6574,Vagina
6575,Nerve-Tibial
6576,Thyroid
6577,Nerve-Tibial
6578,Artery-Coronary
6579,Brain-Hypothalamus
6580,Brain-Anteriorcingulatecortex(BA24)
6581,Stomach
6582,AdrenalGland
6583,Muscle-Skeletal
6584,Colon-Sigmoid
6585,Esophagus-Muscularis
6586,Brain-Nucleusaccumbens(basalganglia)
6587,Colon-Transverse
6588,Artery-Aorta
6589,Artery-Aorta
6590,Breast-MammaryTissue
6591,Liver
6592,Colon-Transverse
6593,Lung
6594,Esophagus-GastroesophagealJunction
6595,Nerve-Tibial
6596,Spleen
6597,Spleen
6598,Adipose-Subcutaneous
6599,Colon-Transverse
6600,Cells-Transformedfibroblasts
6601,Adipose-Visceral(Omentum)
6602,Muscle-Skeletal
6603,Muscle-Skeletal
6604,Cells-EBV-transformedlymphocytes
6605,Colon-Transverse
6606,Brain-Putamen(basalganglia)
6607,Brain-Anteriorcingulatecortex(BA24)
6608,Stomach
6609,Liver
6610,Artery-Aorta
6611,Esophagus-Mucosa
6612,Muscle-Skeletal
6613,Pancreas
6614,Stomach
6615,Skin-NotSunExposed(Suprapubic)
6616,Skin-SunExposed(Lowerleg)
6617,Thyroid
6618,Muscle-Skeletal
6619,Spleen
6620,Brain-Putamen(basalganglia)
6621,Skin-NotSunExposed(Suprapubic)
6622,WholeBlood
6623,Cells-Transformedfibroblasts
6624,Nerve-Tibial
6625,Adipose-Subcutaneous
6626,Heart-LeftVentricle
6627,Brain-Caudate(basalganglia)
6628,MinorSalivaryGland
6629,Cells-EBV-transformedlymphocytes
6630,Colon-Transverse
6631,Thyroid
6632,Pancreas
6633,Muscle-Skeletal
6634,Esophagus-Mucosa
6635,Brain-Cortex
6636,Heart-LeftVentricle
6637,Nerve-Tibial
6638,Vagina
6639,Brain-FrontalCortex(BA9)
6640,Heart-LeftVentricle
6641,Artery-Aorta
6642,WholeBlood
6643,Esophagus-GastroesophagealJunction
6644,Brain-Hippocampus
6645,Brain-Nucleusaccumbens(basalganglia)
6646,Lung
6647,Brain-Caudate(basalganglia)
6648,Artery-Tibial
6649,Skin-SunExposed(Lowerleg)
6650,Spleen
6651,Vagina
6652,Brain-Putamen(basalganglia)
6653,AdrenalGland
6654,Muscle-Skeletal
6655,Artery-Tibial
6656,Brain-Caudate(basalganglia)
6657,Brain-Anteriorcingulatecortex(BA24)
6658,Skin-SunExposed(Lowerleg)
6659,Thyroid
6660,Adipose-Visceral(Omentum)
6661,Nerve-Tibial
6662,Testis
6663,Brain-Anteriorcingulatecortex(BA24)
6664,Brain-Cortex
6665,Muscle-Skeletal
6666,Brain-Nucleusaccumbens(basalganglia)
6667,Artery-Tibial
6668,Brain-Anteriorcingulatecortex(BA24)
6669,Adipose-Subcutaneous
6670,Brain-Amygdala
6671,Thyroid
6672,Brain-Nucleusaccumbens(basalganglia)
6673,Prostate
6674,Heart-AtrialAppendage
6675,Spleen
6676,Brain-Hippocampus
6677,Cells-Transformedfibroblasts
6678,Esophagus-GastroesophagealJunction
6679,Skin-SunExposed(Lowerleg)
6680,Artery-Tibial
6681,Lung
6682,Brain-Putamen(basalganglia)
6683,Testis
6684,Kidney-Cortex
6685,Esophagus-GastroesophagealJunction
6686,Pituitary
6687,Brain-Substantianigra
6688,Breast-MammaryTissue
6689,Cells-Transformedfibroblasts
6690,Adipose-Visceral(Omentum)
6691,Pancreas
6692,Esophagus-GastroesophagealJunction
6693,Adipose-Subcutaneous
6694,Brain-Cerebellum
6695,Adipose-Visceral(Omentum)
6696,Vagina
6697,Breast-MammaryTissue
6698,Stomach
6699,Artery-Tibial
6700,Artery-Tibial
6701,Prostate
6702,Adipose-Subcutaneous
6703,Artery-Aorta
6704,Skin-NotSunExposed(Suprapubic)
6705,Liver
6706,WholeBlood
6707,WholeBlood
6708,Artery-Aorta
6709,Vagina
6710,Thyroid
6711,Colon-Sigmoid
6712,Testis
6713,Adipose-Subcutaneous
6714,Cells-Transformedfibroblasts
6715,Colon-Sigmoid
6716,WholeBlood
6717,Breast-MammaryTissue
6718,Colon-Transverse
6719,Skin-SunExposed(Lowerleg)
6720,Adipose-Visceral(Omentum)
6721,Skin-NotSunExposed(Suprapubic)
6722,Adipose-Subcutaneous
6723,Brain-Caudate(basalganglia)
6724,Skin-SunExposed(Lowerleg)
6725,Artery-Aorta
6726,Skin-NotSunExposed(Suprapubic)
6727,Heart-LeftVentricle
6728,Skin-NotSunExposed(Suprapubic)
6729,Artery-Tibial
6730,Ovary
6731,Testis
6732,Adipose-Visceral(Omentum)
6733,Brain-Spinalcord(cervicalc-1)
6734,Heart-AtrialAppendage
6735,Liver
6736,Adipose-Subcutaneous
6737,Testis
6738,Muscle-Skeletal
6739,Heart-LeftVentricle
6740,Spleen
6741,Nerve-Tibial
6742,Nerve-Tibial
6743,Skin-NotSunExposed(Suprapubic)
6744,AdrenalGland
6745,Adipose-Visceral(Omentum)
6746,Adipose-Subcutaneous
6747,Heart-AtrialAppendage
6748,Brain-Cerebellum
6749,Esophagus-Mucosa
6750,Brain-Nucleusaccumbens(basalganglia)
6751,Liver
6752,Muscle-Skeletal
6753,Testis
6754,Adipose-Visceral(Omentum)
6755,Spleen
6756,Artery-Tibial
6757,Brain-Cerebellum
6758,Cells-EBV-transformedlymphocytes
6759,Heart-AtrialAppendage
6760,Brain-Caudate(basalganglia)
6761,Lung
6762,Testis
6763,Nerve-Tibial
6764,Skin-SunExposed(Lowerleg)
6765,Adipose-Subcutaneous
6766,Muscle-Skeletal
6767,Lung
6768,Colon-Sigmoid
6769,Cells-Transformedfibroblasts
6770,Brain-FrontalCortex(BA9)
6771,Esophagus-Muscularis
6772,Colon-Transverse
6773,Skin-NotSunExposed(Suprapubic)
6774,Artery-Tibial
6775,Artery-Tibial
6776,Thyroid
6777,Cells-Transformedfibroblasts
6778,Brain-Amygdala
6779,Heart-AtrialAppendage
6780,Adipose-Subcutaneous
6781,WholeBlood
6782,Lung
6783,Pancreas
6784,Prostate
6785,Adipose-Visceral(Omentum)
6786,Esophagus-Mucosa
6787,Cells-Transformedfibroblasts
6788,Thyroid
6789,Lung
6790,Skin-NotSunExposed(Suprapubic)
6791,Stomach
6792,Artery-Tibial
6793,Nerve-Tibial
6794,WholeBlood
6795,Muscle-Skeletal
6796,Esophagus-Muscularis
6797,Adipose-Subcutaneous
6798,Esophagus-Muscularis
6799,Pancreas
6800,Heart-AtrialAppendage
6801,Nerve-Tibial
6802,Esophagus-Mucosa
6803,Skin-NotSunExposed(Suprapubic)
6804,Skin-SunExposed(Lowerleg)
6805,Artery-Tibial
6806,Uterus
6807,Pituitary
6808,Kidney-Cortex
6809,Brain-Cerebellum
6810,MinorSalivaryGland
6811,Stomach
6812,Brain-Caudate(basalganglia)
6813,Brain-CerebellarHemisphere
6814,Brain-Cerebellum
6815,Nerve-Tibial
6816,Skin-SunExposed(Lowerleg)
6817,Heart-LeftVentricle
6818,Thyroid
6819,Testis
6820,Artery-Aorta
6821,Muscle-Skeletal
6822,WholeBlood
6823,Brain-Spinalcord(cervicalc-1)
6824,Adipose-Visceral(Omentum)
6825,Muscle-Skeletal
6826,Breast-MammaryTissue
6827,WholeBlood
6828,Esophagus-Mucosa
6829,Adipose-Subcutaneous
6830,Uterus
6831,Lung
6832,Pancreas
6833,Brain-Spinalcord(cervicalc-1)
6834,Artery-Aorta
6835,Vagina
6836,Muscle-Skeletal
6837,Stomach
6838,Muscle-Skeletal
6839,Muscle-Skeletal
6840,Brain-Hypothalamus
6841,Heart-AtrialAppendage
6842,Brain-Spinalcord(cervicalc-1)
6843,Skin-NotSunExposed(Suprapubic)
6844,Brain-Substantianigra
6845,Adipose-Subcutaneous
6846,Artery-Tibial
6847,Lung
6848,Heart-LeftVentricle
6849,Brain-Hippocampus
6850,Heart-AtrialAppendage
6851,Cells-EBV-transformedlymphocytes
6852,Bladder
6853,Lung
6854,Cells-Transformedfibroblasts
6855,Muscle-Skeletal
6856,Uterus
6857,Artery-Tibial
6858,Cells-EBV-transformedlymphocytes
6859,Muscle-Skeletal
6860,Adipose-Visceral(Omentum)
6861,Liver
6862,Pancreas
6863,Thyroid
6864,Colon-Transverse
6865,Heart-AtrialAppendage
6866,Brain-Cortex
6867,Thyroid
6868,Esophagus-Muscularis
6869,Pancreas
6870,Esophagus-Muscularis
6871,Stomach
6872,Brain-FrontalCortex(BA9)
6873,Nerve-Tibial
6874,Lung
6875,Esophagus-GastroesophagealJunction
6876,Breast-MammaryTissue
6877,Brain-FrontalCortex(BA9)
6878,Thyroid
6879,Esophagus-Mucosa
6880,Cells-Transformedfibroblasts
6881,Adipose-Subcutaneous
6882,Breast-MammaryTissue
6883,Breast-MammaryTissue
6884,Stomach
6885,Artery-Coronary
6886,Liver
6887,Heart-LeftVentricle
6888,MinorSalivaryGland
6889,Lung
6890,Heart-LeftVentricle
6891,Artery-Coronary
6892,Skin-NotSunExposed(Suprapubic)
6893,Pancreas
6894,Heart-AtrialAppendage
6895,Lung
6896,Brain-Caudate(basalganglia)
6897,Skin-SunExposed(Lowerleg)
6898,Thyroid
6899,Stomach
6900,Brain-Anteriorcingulatecortex(BA24)
6901,WholeBlood
6902,Cells-Leukemiacellline(CML)
6903,Cells-Transformedfibroblasts
6904,Pituitary
6905,Cells-Transformedfibroblasts
6906,Artery-Aorta
6907,Lung
6908,Brain-Amygdala
6909,AdrenalGland
6910,Heart-LeftVentricle
6911,Spleen
6912,Brain-Amygdala
6913,Lung
6914,Esophagus-Mucosa
6915,Skin-NotSunExposed(Suprapubic)
6916,Cells-Leukemiacellline(CML)
6917,Colon-Sigmoid
6918,Stomach
6919,AdrenalGland
6920,Skin-SunExposed(Lowerleg)
6921,Lung
6922,Artery-Tibial
6923,Muscle-Skeletal
6924,Adipose-Subcutaneous
6925,Brain-CerebellarHemisphere
6926,Esophagus-Muscularis
6927,SmallIntestine-TerminalIleum
6928,Skin-SunExposed(Lowerleg)
6929,Nerve-Tibial
6930,Artery-Tibial
6931,Brain-FrontalCortex(BA9)
6932,Colon-Transverse
6933,Muscle-Skeletal
6934,Esophagus-GastroesophagealJunction
6935,MinorSalivaryGland
6936,Cells-EBV-transformedlymphocytes
6937,SmallIntestine-TerminalIleum
6938,Heart-AtrialAppendage
6939,Brain-Hippocampus
6940,Artery-Tibial
6941,Esophagus-Mucosa
6942,Artery-Tibial
6943,Esophagus-Mucosa
6944,Esophagus-GastroesophagealJunction
6945,Spleen
6946,Uterus
6947,Spleen
6948,Thyroid
6949,Cells-Transformedfibroblasts
6950,Artery-Coronary
6951,Skin-SunExposed(Lowerleg)
6952,WholeBlood
6953,Colon-Transverse
6954,Adipose-Subcutaneous
6955,Esophagus-Mucosa
6956,Skin-NotSunExposed(Suprapubic)
6957,Vagina
6958,Brain-Amygdala
6959,Artery-Coronary
6960,Skin-SunExposed(Lowerleg)
6961,Adipose-Visceral(Omentum)
6962,WholeBlood
6963,Esophagus-Mucosa
6964,Liver
6965,Brain-Cortex
6966,Brain-FrontalCortex(BA9)
6967,Nerve-Tibial
6968,Prostate
6969,Esophagus-Muscularis
6970,Thyroid
6971,Heart-LeftVentricle
6972,Brain-Caudate(basalganglia)
6973,Brain-Anteriorcingulatecortex(BA24)
6974,Stomach
6975,Muscle-Skeletal
6976,Adipose-Visceral(Omentum)
6977,WholeBlood
6978,Testis
6979,Brain-CerebellarHemisphere
6980,Adipose-Subcutaneous
6981,WholeBlood
6982,Thyroid
6983,Brain-CerebellarHemisphere
6984,Esophagus-Muscularis
6985,Brain-Caudate(basalganglia)
6986,Brain-FrontalCortex(BA9)
6987,Skin-NotSunExposed(Suprapubic)
6988,Heart-LeftVentricle
6989,Esophagus-Muscularis
6990,Prostate
6991,Breast-MammaryTissue
6992,Brain-Hypothalamus
6993,Cells-Transformedfibroblasts
6994,Esophagus-GastroesophagealJunction
6995,Adipose-Visceral(Omentum)
6996,Muscle-Skeletal
6997,Esophagus-Muscularis
6998,Skin-SunExposed(Lowerleg)
6999,Brain-Anteriorcingulatecortex(BA24)
7000,Brain-Caudate(basalganglia)
7001,Skin-NotSunExposed(Suprapubic)
7002,Adipose-Visceral(Omentum)
7003,Esophagus-Muscularis
7004,Breast-MammaryTissue
7005,Esophagus-Muscularis
7006,Adipose-Subcutaneous
7007,Pituitary
7008,Colon-Sigmoid
7009,Ovary
7010,Brain-Caudate(basalganglia)
7011,Ovary
7012,Colon-Sigmoid
7013,Brain-CerebellarHemisphere
